,Dataset,Column,Algorithm,Comparisons,deletions_val_distStatic,runs_val_distStatic,deletions_comp_distStatic,runs_comp_distStatic,arr_len,introsort,insertion_sort,merge_sort,timsort,quick_sort,selection_sort
119,wage_predict,sex,timsort,21561,14,6,81,39,2005,1000000000,511155,22012,21561,1000000000,1000000000
120,wage_predict,highest_qual,merge_sort,22012,32,16,118,39,2005,1000000000,795626,22012,26232,1000000000,1000000000
121,wage_predict,area_of_study,merge_sort,22012,31,19,133,39,2005,1000000000,863433,22012,26696,1000000000,1000000000
122,wage_predict,influencing,merge_sort,22012,21,11,94,39,2005,1000000000,728314,22012,25450,1000000000,1000000000
123,wage_predict,negotiating,merge_sort,22012,29,11,113,39,2005,1000000000,717069,22012,25522,1000000000,1000000000
124,wage_predict,sector,timsort,20991,29,10,132,39,2005,1000000000,480607,22012,20991,1000000000,1000000000
125,wage_predict,workforce_change,merge_sort,22012,16,13,93,39,2005,1000000000,575958,22012,22635,1000000000,1000000000
126,wage_predict,no_subordinates,timsort,21955,31,12,131,39,2005,1000000000,500590,22012,21955,1000000000,1000000000
127,wage_predict,choose_hours,merge_sort,22012,31,15,125,39,2005,1000000000,780458,22012,26042,1000000000,1000000000
128,wage_predict,choose_method,merge_sort,22012,34,14,120,39,2005,1000000000,744538,22012,26011,1000000000,1000000000
129,wage_predict,job_quals,merge_sort,22012,33,16,117,39,2005,1000000000,736326,22012,25118,1000000000,1000000000
130,wage_predict,qual_needed,merge_sort,22012,32,8,107,39,2005,1000000000,519262,22012,22134,1000000000,1000000000
131,wage_predict,experience_needed,merge_sort,22012,29,19,116,39,2005,1000000000,799741,22012,25989,1000000000,1000000000
132,wage_predict,keeping_current,merge_sort,22012,22,15,110,39,2005,1000000000,765573,22012,25936,1000000000,1000000000
133,wage_predict,satisfaction,merge_sort,22012,31,12,132,39,2005,1000000000,649722,22012,23445,1000000000,1000000000
134,wage_predict,advising,merge_sort,22012,15,12,89,39,2005,1000000000,688647,22012,25224,1000000000,1000000000
135,wage_predict,instructing,merge_sort,22012,30,18,127,39,2005,1000000000,785596,22012,26533,1000000000,1000000000
136,wage_predict,problem_solving_quick,merge_sort,22012,14,11,93,39,2005,1000000000,586554,22012,22768,1000000000,1000000000
137,wage_predict,problem_solving_long,merge_sort,22012,31,17,119,39,2005,1000000000,789854,22012,26156,1000000000,1000000000
138,wage_predict,labour,merge_sort,22012,22,16,110,39,2005,1000000000,665848,22012,24741,1000000000,1000000000
139,wage_predict,manual_skill,timsort,19694,7,6,61,39,2005,1000000000,364327,22012,19694,1000000000,1000000000
140,wage_predict,computer,timsort,18667,33,4,123,39,2005,1000000000,291924,22012,18667,1000000000,1000000000
141,wage_predict,group_meetings,merge_sort,22012,29,12,123,39,2005,1000000000,584944,22012,22915,1000000000,1000000000
142,wage_predict,computer_level,merge_sort,22012,28,15,126,39,2005,1000000000,704079,22012,24558,1000000000,1000000000
143,wage_predict,monthly_salary,merge_sort,22012,32,21,123,39,2005,1000000000,1003587,22012,29727,1000000000,1000000000
144,KernelVersions,Id,merge_sort,133616,28,19,122,39,10000,1000000000,11857319,133616,144310,1000000000,1000000000
145,KernelVersions,ScriptId,merge_sort,133616,27,19,116,39,10000,1000000000,12610400,133616,141872,1000000000,1000000000
146,KernelVersions,ParentScriptVersionId,merge_sort,133616,28,19,122,39,10000,1000000000,11853819,133616,144297,1000000000,1000000000
147,KernelVersions,ScriptLanguageId,timsort,106991,3,3,51,39,10000,1000000000,6226561,133616,106991,1000000000,1000000000
148,KernelVersions,AuthorUserId,timsort,126269,27,12,125,39,10000,1000000000,24386455,133616,126269,1000000000,1000000000
149,KernelVersions,VersionNumber,merge_sort,133616,30,12,126,39,10000,1000000000,18567894,133616,134483,1000000000,1000000000
150,KernelVersions,IsChange,timsort,105540,1,1,43,39,10000,1000000000,3928308,133616,105540,1000000000,1000000000
151,KernelVersions,TotalLines,timsort,106274,25,3,139,39,10000,1000000000,3247784,133616,106274,1000000000,1000000000
152,KernelVersions,LinesInsertedFromPrevious,timsort,126019,34,10,111,39,10000,1000000000,14923989,133616,126019,1000000000,1000000000
153,KernelVersions,LinesChangedFromPrevious,insertion_sort,9999,0,0,39,39,10000,1000000000,9999,133616,99500,1000000000,1000000000
154,KernelVersions,LinesUnchangedFromPrevious,merge_sort,133616,31,19,128,39,10000,1000000000,23558576,133616,145270,1000000000,1000000000
155,KernelVersions,LinesInsertedFromFork,merge_sort,133616,32,22,123,39,10000,1000000000,25682979,133616,144243,1000000000,1000000000
156,KernelVersions,LinesDeletedFromFork,merge_sort,133616,30,15,129,39,10000,1000000000,22314912,133616,139878,1000000000,1000000000
157,KernelVersions,LinesChangedFromFork,insertion_sort,9999,0,0,39,39,10000,1000000000,9999,133616,99500,1000000000,1000000000
158,KernelVersions,LinesUnchangedFromFork,merge_sort,133616,31,17,127,39,10000,1000000000,22655212,133616,143810,1000000000,1000000000
159,KernelVersions,TotalVotes,timsort,109082,30,4,130,39,10000,1000000000,4682317,133616,109082,1000000000,1000000000
160,German Credit Data,duration,merge_sort,9976,32,17,128,39,1000,1000000000,215796,9976,12689,1000000000,1000000000
161,German Credit Data,amount,merge_sort,9976,29,20,127,39,1000,1000000000,246059,9976,13751,1000000000,1000000000
162,German Credit Data,inst_rate,merge_sort,9976,23,14,106,39,1000,1000000000,168928,9976,11106,1000000000,1000000000
163,German Credit Data,residing_since,merge_sort,9976,26,15,119,39,1000,1000000000,171131,9976,11238,1000000000,1000000000
164,German Credit Data,age,merge_sort,9976,32,25,124,39,1000,1000000000,243268,9976,13352,1000000000,1000000000
165,German Credit Data,num_credits,timsort,9820,32,11,114,39,1000,1000000000,119369,9976,9820,1000000000,1000000000
166,German Credit Data,status,timsort,9014,26,8,98,39,1000,1000000000,101421,9976,9014,1000000000,1000000000
167,tablet,BataryaGucu,merge_sort,21748,29,20,115,39,1983,1000000000,969723,21748,28556,1000000000,1000000000
168,tablet,MikroislemciHizi,merge_sort,21748,30,20,122,39,1983,1000000000,913130,21748,27999,1000000000,1000000000
169,tablet,OnKameraMP,merge_sort,21748,33,17,123,39,1983,1000000000,871070,21748,27216,1000000000,1000000000
170,tablet,DahiliBellek,merge_sort,21748,29,18,132,39,1983,1000000000,986534,21748,28881,1000000000,1000000000
171,tablet,Kalinlik,merge_sort,21748,23,16,113,39,1983,1000000000,868419,21748,27738,1000000000,1000000000
172,tablet,Agirlik,merge_sort,21748,28,19,120,39,1983,1000000000,964162,21748,28523,1000000000,1000000000
173,tablet,CekirdekSayisi,merge_sort,21748,30,14,131,39,1983,1000000000,861602,21748,26680,1000000000,1000000000
174,tablet,ArkaKameraMP,merge_sort,21748,33,18,127,39,1983,1000000000,920435,21748,28468,1000000000,1000000000
175,tablet,CozunurlukYükseklik,merge_sort,21748,28,19,126,39,1983,1000000000,986461,21748,28487,1000000000,1000000000
176,tablet,CozunurlukGenislik,merge_sort,21748,27,20,123,39,1983,1000000000,961219,21748,28762,1000000000,1000000000
177,tablet,RAM,merge_sort,21748,29,18,125,39,1983,1000000000,962085,21748,28662,1000000000,1000000000
178,tablet,BataryaOmru,merge_sort,21748,30,20,130,39,1983,1000000000,938067,21748,28235,1000000000,1000000000
179,gender_submission,PassengerId,insertion_sort,417,0,0,39,39,418,1000000000,417,3668,2074,1000000000,1000000000
180,gender_submission,Survived,timsort,3214,22,6,118,39,418,1000000000,21197,3668,3214,1000000000,1000000000
181,dehiwala_rf_2012-2018,year,insertion_sort,2892,0,0,39,39,2893,1000000000,2892,33513,23018,1000000000,1000000000
182,dehiwala_rf_2012-2018,month,timsort,23622,10,1,82,39,2893,1000000000,1708004,33513,23622,1000000000,1000000000
183,dehiwala_rf_2012-2018,day,timsort,31326,34,12,128,39,2893,1000000000,2006786,33513,31326,1000000000,1000000000
184,dehiwala_rf_2012-2018,obs_val,merge_sort,33513,29,9,129,39,2893,1000000000,1370195,33513,33598,1000000000,1000000000
185,mj_boosters_zebonastic,Counts,timsort,62171,34,22,87,39,5198,1000000000,13194000,64580,62171,1000000000,1000000000
186,UserAchievements,Id,timsort,115367,10,9,79,39,10000,1000000000,841985,133616,115367,1000000000,1000000000
187,UserAchievements,UserId,timsort,113200,8,8,72,39,10000,1000000000,1861070,133616,113200,1000000000,1000000000
188,UserAchievements,Tier,timsort,116101,35,5,94,39,10000,1000000000,10544716,133616,116101,1000000000,1000000000
189,UserAchievements,Points,merge_sort,133616,28,20,123,39,10000,1000000000,20096889,133616,147063,1000000000,1000000000
190,UserAchievements,CurrentRanking,merge_sort,133616,31,19,139,39,10000,1000000000,33424941,133616,146871,1000000000,1000000000
191,UserAchievements,HighestRanking,merge_sort,133616,25,19,118,39,10000,1000000000,20583576,133616,146666,1000000000,1000000000
192,UserAchievements,TotalGold,timsort,127535,35,11,106,39,10000,1000000000,15134517,133616,127535,1000000000,1000000000
193,UserAchievements,TotalSilver,merge_sort,133616,34,15,123,39,10000,1000000000,19971843,133616,138971,1000000000,1000000000
194,UserAchievements,TotalBronze,merge_sort,133616,29,14,122,39,10000,1000000000,18930851,133616,140022,1000000000,1000000000
195,ratmalana_rf_2012-2018,station_id,insertion_sort,2556,0,0,39,39,2557,1000000000,2556,29145,20328,1000000000,1000000000
196,ratmalana_rf_2012-2018,year,insertion_sort,2556,0,0,39,39,2557,1000000000,2556,29145,20328,1000000000,1000000000
197,ratmalana_rf_2012-2018,month,timsort,20781,0,0,39,39,2557,1000000000,1286225,29145,20781,1000000000,1000000000
198,ratmalana_rf_2012-2018,day,timsort,25882,33,13,131,39,2557,1000000000,1564290,29145,25882,1000000000,1000000000
199,ratmalana_rf_2012-2018,obs_val,timsort,28797,24,13,130,39,2557,1000000000,1236671,29145,28797,1000000000,1000000000
200,Dataset of Diabetes ,ID,merge_sort,9976,29,11,133,39,1000,1000000000,275492,9976,11362,1000000000,1000000000
201,Dataset of Diabetes ,No_Pation,merge_sort,9976,19,12,105,39,1000,1000000000,200204,9976,11870,1000000000,1000000000
202,Dataset of Diabetes ,AGE,merge_sort,9976,29,22,123,39,1000,1000000000,168518,9976,12734,1000000000,1000000000
203,Dataset of Diabetes ,Urea,merge_sort,9976,31,24,122,39,1000,1000000000,227449,9976,13209,1000000000,1000000000
204,Dataset of Diabetes ,Cr,merge_sort,9976,30,19,124,39,1000,1000000000,245447,9976,13099,1000000000,1000000000
205,Dataset of Diabetes ,HbA1c,merge_sort,9976,24,14,121,39,1000,1000000000,141132,9976,13491,1000000000,1000000000
206,Dataset of Diabetes ,Chol,merge_sort,9976,25,18,118,39,1000,1000000000,211453,9976,13153,1000000000,1000000000
207,Dataset of Diabetes ,TG,merge_sort,9976,27,19,122,39,1000,1000000000,199624,9976,13160,1000000000,1000000000
208,Dataset of Diabetes ,HDL,merge_sort,9976,32,20,113,39,1000,1000000000,224401,9976,12856,1000000000,1000000000
209,Dataset of Diabetes ,LDL,merge_sort,9976,31,17,135,39,1000,1000000000,248917,9976,12998,1000000000,1000000000
210,Dataset of Diabetes ,VLDL,merge_sort,9976,31,20,132,39,1000,1000000000,201766,9976,12905,1000000000,1000000000
211,Dataset of Diabetes ,BMI,merge_sort,9976,27,16,120,39,1000,1000000000,176779,9976,12694,1000000000,1000000000
212,MyTransaction,Withdrawal,merge_sort,15580,30,20,114,39,1469,1000000000,499334,15580,18140,1000000000,1000000000
213,MyTransaction,Deposit,timsort,12008,27,5,123,39,1469,1000000000,105113,15580,12008,1000000000,1000000000
214,MyTransaction,Balance,merge_sort,15580,33,26,128,39,1469,1000000000,575853,15580,22920,1000000000,1000000000
215,Housing,zn,merge_sort,4548,28,19,127,39,506,1000000000,46020,4548,6372,1000000000,1000000000
216,Housing,indus,timsort,3721,33,10,122,39,506,1000000000,34737,4548,3721,1000000000,1000000000
217,Housing,chas,merge_sort,4548,24,14,110,39,506,1000000000,46342,4548,5006,1000000000,1000000000
218,Housing,nox,timsort,2878,21,2,123,39,506,1000000000,8818,4548,2878,1000000000,1000000000
219,Housing,rm,merge_sort,4548,26,17,126,39,506,1000000000,46198,4548,5410,1000000000,1000000000
220,Housing,age,merge_sort,4548,30,22,130,39,506,1000000000,65991,4548,6700,1000000000,1000000000
221,Housing,dis,merge_sort,4548,32,21,128,39,506,1000000000,55499,4548,5908,1000000000,1000000000
222,Housing,rad,merge_sort,4548,30,15,120,39,506,1000000000,78032,4548,6243,1000000000,1000000000
223,Housing,tax,timsort,4481,19,11,101,39,506,1000000000,27427,4548,4481,1000000000,1000000000
224,Housing,ptratio,merge_sort,4548,24,16,104,39,506,1000000000,36930,4548,5058,1000000000,1000000000
225,Housing,b,merge_sort,4548,24,13,103,39,506,1000000000,44697,4548,4613,1000000000,1000000000
226,Housing,lstat,merge_sort,4548,30,23,117,39,506,1000000000,67486,4548,6118,1000000000,1000000000
227,Housing,medv,merge_sort,4548,29,18,124,39,506,1000000000,54197,4548,6072,1000000000,1000000000
228,Housing,Unnamed: 13,merge_sort,4548,32,20,123,39,506,1000000000,74910,4548,6716,1000000000,1000000000
229,Group3_website_traffic,Duration,merge_sort,9976,28,19,119,39,1000,1000000000,250935,9976,13541,1000000000,1000000000
230,Group3_website_traffic,Pages Viewed,merge_sort,9976,30,18,125,39,1000,1000000000,241105,9976,13417,1000000000,1000000000
231,Group3_website_traffic,Bounce,timsort,8864,27,7,117,39,1000,1000000000,95999,9976,8864,1000000000,1000000000
232,BlackFriday,User_ID,insertion_sort,618,0,0,39,39,619,1000000000,618,5785,3683,1000000000,1000000000
233,BlackFriday,Lat,insertion_sort,618,0,0,39,39,619,1000000000,618,5785,3683,1000000000,1000000000
234,BlackFriday,Long,merge_sort,5785,33,18,129,39,619,1000000000,120399,5785,6478,1000000000,1000000000
235,BlackFriday,Occupation,timsort,5640,31,18,122,39,619,1000000000,87267,5785,5640,1000000000,1000000000
236,BlackFriday,Marital_Status,timsort,4790,23,11,107,39,619,1000000000,53130,5785,4790,1000000000,1000000000
237,BlackFriday,Product_Category_1,timsort,5456,30,14,113,39,619,1000000000,58713,5785,5456,1000000000,1000000000
238,BlackFriday,Product_Category_2,merge_sort,5785,30,19,121,39,619,1000000000,80758,5785,6053,1000000000,1000000000
239,BlackFriday,Product_Category_3,merge_sort,5785,26,19,113,39,619,1000000000,79867,5785,6178,1000000000,1000000000
240,BlackFriday,Purchase,merge_sort,5785,32,17,126,39,619,1000000000,103848,5785,6670,1000000000,1000000000
241,nairu,CPI_Core,merge_sort,4488,13,10,98,39,500,1000000000,24461,4488,4919,1000000000,1000000000
242,nairu,D1989,insertion_sort,499,0,0,39,39,500,1000000000,499,4488,2484,1000000000,1000000000
243,nairu,D1997,insertion_sort,499,0,0,39,39,500,1000000000,499,4488,2484,1000000000,1000000000
244,nairu,D2014,insertion_sort,499,0,0,39,39,500,1000000000,499,4488,2484,1000000000,1000000000
245,nairu,D2019,insertion_sort,499,0,0,39,39,500,1000000000,499,4488,2484,1000000000,1000000000
246,nairu,LF,merge_sort,4488,19,14,112,39,500,1000000000,30868,4488,5770,1000000000,1000000000
247,nairu,U,merge_sort,4488,26,20,128,39,500,1000000000,39578,4488,6169,1000000000,1000000000
248,nairu,CGPI_DM,merge_sort,4488,28,18,123,39,500,1000000000,85490,4488,6582,1000000000,1000000000
249,nairu,CGPI_EX,merge_sort,4488,35,24,117,39,500,1000000000,111199,4488,6815,1000000000,1000000000
250,nairu,CGPI_IM,merge_sort,4488,29,18,121,39,500,1000000000,63852,4488,6176,1000000000,1000000000
251,powerball_usa,Powerball,merge_sort,35957,31,19,131,39,3081,1000000000,2687625,35957,42707,1000000000,1000000000
252,powerball_usa,Result,timsort,28075,22,3,127,39,3081,1000000000,525059,35957,28075,1000000000,1000000000
253,powerball_usa,Jackpot,merge_sort,35957,26,17,124,39,3081,1000000000,1151485,35957,44851,1000000000,1000000000
254,features_analysis,age_slope,merge_sort,14860,30,21,126,39,1409,1000000000,486410,14860,17819,1000000000,1000000000
255,features_analysis,age_corr,merge_sort,14860,30,22,121,39,1409,1000000000,501558,14860,17833,1000000000,1000000000
256,features_analysis,volume_corr,merge_sort,14860,30,18,133,39,1409,1000000000,508796,14860,17704,1000000000,1000000000
257,features_analysis,outcome_corr,merge_sort,14860,31,18,132,39,1409,1000000000,522252,14860,17282,1000000000,1000000000
258,features_analysis,univar_auc,merge_sort,14860,29,17,124,39,1409,1000000000,558089,14860,18027,1000000000,1000000000
259,features_analysis,p_MW_corr,timsort,13612,14,8,85,39,1409,1000000000,232629,14860,13612,1000000000,1000000000
260,UserOrganizations,Id,insertion_sort,2011,0,0,39,39,2012,1000000000,2011,22096,14021,1000000000,1000000000
261,UserOrganizations,UserId,merge_sort,22096,23,18,111,39,2012,1000000000,791924,22096,25320,1000000000,1000000000
262,UserOrganizations,OrganizationId,timsort,19700,6,6,63,39,2012,1000000000,408398,22096,19700,1000000000,1000000000
263,data_stress,snoring range,merge_sort,4982,27,21,119,39,546,1000000000,74366,4982,5489,1000000000,1000000000
264,data_stress,respiration rate,merge_sort,4982,27,21,119,39,546,1000000000,74439,4982,5498,1000000000,1000000000
265,data_stress,body temperature,merge_sort,4982,31,19,134,39,546,1000000000,74983,4982,5637,1000000000,1000000000
266,data_stress,limb movement,merge_sort,4982,27,21,119,39,546,1000000000,74683,4982,5491,1000000000,1000000000
267,data_stress,blood oxygen ,merge_sort,4982,30,18,131,39,546,1000000000,75418,4982,5631,1000000000,1000000000
268,data_stress,eye movement,merge_sort,4982,27,21,119,39,546,1000000000,74451,4982,5484,1000000000,1000000000
269,data_stress,hours of sleep,merge_sort,4982,31,18,131,39,546,1000000000,72447,4982,5538,1000000000,1000000000
270,data_stress,heart rate ,merge_sort,4982,27,21,119,39,546,1000000000,74371,4982,5494,1000000000,1000000000
271,data_stress,Stress Levels,merge_sort,4982,30,17,117,39,546,1000000000,59655,4982,5032,1000000000,1000000000
272,NTPC.NS,Open,merge_sort,37465,27,18,104,39,3197,1000000000,2410757,37465,44800,1000000000,1000000000
273,NTPC.NS,High,merge_sort,37465,26,18,94,39,3197,1000000000,2413148,37465,45154,1000000000,1000000000
274,NTPC.NS,Low,merge_sort,37465,25,19,99,39,3197,1000000000,2408206,37465,44173,1000000000,1000000000
275,NTPC.NS,Close,merge_sort,37465,26,19,95,39,3197,1000000000,2411186,37465,44644,1000000000,1000000000
276,NTPC.NS,Adj Close,merge_sort,37465,22,18,89,39,3197,1000000000,1493120,37465,44206,1000000000,1000000000
277,NTPC.NS,Volume,merge_sort,37465,24,19,124,39,3197,1000000000,1365035,37465,44776,1000000000,1000000000
278,Immigration_Madrid_2021,Unnamed: 0,insertion_sort,1522,0,0,39,39,1523,1000000000,1522,16228,10597,1000000000,1000000000
279,Loan_Data,ApplicantIncome,merge_sort,4795,28,19,123,39,529,1000000000,69052,4795,5228,1000000000,1000000000
280,Loan_Data,CoapplicantIncome,merge_sort,4795,32,15,116,39,529,1000000000,58418,4795,4852,1000000000,1000000000
281,Loan_Data,LoanAmount,merge_sort,4795,30,20,128,39,529,1000000000,68853,4795,5251,1000000000,1000000000
282,Loan_Data,Loan_Amount_Term,timsort,3737,29,4,142,39,529,1000000000,18879,4795,3737,1000000000,1000000000
283,Loan_Data,Credit_History,timsort,3726,5,5,55,39,529,1000000000,19370,4795,3726,1000000000,1000000000
284,KernelVersionCompetitionSources,Id,merge_sort,133616,28,16,129,39,10000,1000000000,18934651,133616,147151,1000000000,1000000000
285,KernelVersionCompetitionSources,KernelVersionId,timsort,131980,4,4,56,39,10000,1000000000,4798154,133616,131980,1000000000,1000000000
286,KernelVersionCompetitionSources,SourceCompetitionId,timsort,119729,16,9,97,39,10000,1000000000,9925025,133616,119729,1000000000,1000000000
287,Kernels,Id,insertion_sort,9999,0,0,39,39,10000,1000000000,9999,133616,99500,1000000000,1000000000
288,Kernels,AuthorUserId,merge_sort,133616,27,22,128,39,10000,1000000000,14826425,133616,145923,1000000000,1000000000
289,Kernels,CurrentKernelVersionId,merge_sort,133616,10,10,88,39,10000,1000000000,1283457,133616,134804,1000000000,1000000000
290,Kernels,ForkParentKernelVersionId,timsort,132136,4,4,58,39,10000,1000000000,1871294,133616,132136,1000000000,1000000000
291,Kernels,ForumTopicId,merge_sort,133616,10,9,85,39,10000,1000000000,1266472,133616,135376,1000000000,1000000000
292,Kernels,FirstKernelVersionId,insertion_sort,10298,0,0,39,39,10000,1000000000,10298,133616,99658,1000000000,1000000000
293,Kernels,IsProjectLanguageTemplate,insertion_sort,9999,0,0,39,39,10000,1000000000,9999,133616,99500,1000000000,1000000000
294,Kernels,Medal,timsort,124110,13,8,89,39,10000,1000000000,12776101,133616,124110,1000000000,1000000000
295,Kernels,TotalViews,merge_sort,133616,33,22,125,39,10000,1000000000,32372813,133616,147057,1000000000,1000000000
296,Kernels,TotalComments,merge_sort,133616,32,15,130,39,10000,1000000000,25034822,133616,142177,1000000000,1000000000
297,Kernels,TotalVotes,merge_sort,133616,30,17,130,39,10000,1000000000,26000088,133616,146118,1000000000,1000000000
298,wines_SPA,rating,timsort,57518,36,4,110,39,6331,1000000000,8469689,80442,57518,1000000000,1000000000
299,wines_SPA,num_reviews,merge_sort,80442,29,27,117,39,6331,1000000000,7823268,80442,108143,1000000000,1000000000
300,wines_SPA,price,merge_sort,80442,31,20,121,39,6331,1000000000,12390056,80442,94675,1000000000,1000000000
301,wines_SPA,body,timsort,75624,21,12,114,39,6331,1000000000,5782310,80442,75624,1000000000,1000000000
302,wines_SPA,acidity,timsort,60250,2,2,48,39,6331,1000000000,838114,80442,60250,1000000000,1000000000
303,DatasetVersions,Id,insertion_sort,9999,0,0,39,39,10000,1000000000,9999,133616,99500,1000000000,1000000000
304,DatasetVersions,DatasetId,timsort,120272,10,9,80,39,10000,1000000000,2119760,133616,120272,1000000000,1000000000
305,DatasetVersions,DatasourceVersionId,insertion_sort,9999,0,0,39,39,10000,1000000000,9999,133616,99500,1000000000,1000000000
306,DatasetVersions,CreatorUserId,merge_sort,133616,26,18,127,39,10000,1000000000,17084974,133616,143831,1000000000,1000000000
307,DatasetVersions,VersionNumber,timsort,125134,32,14,130,39,10000,1000000000,14799564,133616,125134,1000000000,1000000000
308,DatasetVersions,TotalCompressedBytes,merge_sort,133616,31,24,119,39,10000,1000000000,26708130,133616,146628,1000000000,1000000000
309,DatasetVersions,TotalUncompressedBytes,merge_sort,133616,32,24,121,39,10000,1000000000,27291132,133616,146521,1000000000,1000000000
310,insurance,age,merge_sort,14008,30,19,138,39,1338,1000000000,448025,14008,15823,1000000000,1000000000
311,insurance,bmi,merge_sort,14008,29,20,124,39,1338,1000000000,460993,14008,15751,1000000000,1000000000
312,insurance,children,merge_sort,14008,24,12,119,39,1338,1000000000,312285,14008,14016,1000000000,1000000000
313,insurance,charges,merge_sort,14008,30,18,125,39,1338,1000000000,448580,14008,15879,1000000000,1000000000
314,Forums,Id,merge_sort,133616,36,34,102,39,10000,1000000000,27470397,133616,187304,1000000000,1000000000
315,Forums,ParentForumId,timsort,102532,3,2,47,39,10000,1000000000,1285987,133616,102532,1000000000,1000000000
316,ToyotaCorolla,Price,merge_sort,15184,31,18,130,39,1436,1000000000,808231,15184,17424,1000000000,1000000000
317,ToyotaCorolla,Age,merge_sort,15184,27,19,117,39,1436,1000000000,117725,15184,17109,1000000000,1000000000
318,ToyotaCorolla,KM,merge_sort,15184,35,32,127,39,1436,1000000000,444174,15184,24701,1000000000,1000000000
319,ToyotaCorolla,HP,timsort,14259,32,11,132,39,1436,1000000000,335905,15184,14259,1000000000,1000000000
320,ToyotaCorolla,MetColor,timsort,13283,13,9,85,39,1436,1000000000,249930,15184,13283,1000000000,1000000000
321,ToyotaCorolla,Automatic,timsort,10762,30,1,129,39,1436,1000000000,46623,15184,10762,1000000000,1000000000
322,ToyotaCorolla,CC,timsort,14311,34,11,123,39,1436,1000000000,363406,15184,14311,1000000000,1000000000
323,ToyotaCorolla,Doors,timsort,14289,17,9,105,39,1436,1000000000,342838,15184,14289,1000000000,1000000000
324,ToyotaCorolla,Weight,merge_sort,15184,34,18,108,39,1436,1000000000,635030,15184,17067,1000000000,1000000000
325,dnd_monsters,ac,merge_sort,3498,32,16,119,39,401,1000000000,39436,3498,4100,1000000000,1000000000
326,dnd_monsters,hp,merge_sort,3498,31,19,130,39,401,1000000000,41743,3498,4377,1000000000,1000000000
327,dnd_monsters,str,merge_sort,3498,29,19,121,39,401,1000000000,41832,3498,4172,1000000000,1000000000
328,dnd_monsters,dex,merge_sort,3498,33,20,133,39,401,1000000000,34437,3498,4173,1000000000,1000000000
329,dnd_monsters,con,merge_sort,3498,31,18,128,39,401,1000000000,39849,3498,4151,1000000000,1000000000
330,dnd_monsters,int,merge_sort,3498,32,18,122,39,401,1000000000,38989,3498,4181,1000000000,1000000000
331,dnd_monsters,wis,merge_sort,3498,33,18,117,39,401,1000000000,39112,3498,4105,1000000000,1000000000
332,dnd_monsters,cha,merge_sort,3498,30,16,120,39,401,1000000000,39892,3498,4198,1000000000,1000000000
333,DPRKtech,Unnamed: 0,insertion_sort,894,0,0,39,39,895,1000000000,894,8821,5338,1000000000,1000000000
334,DPRKtech,Year,timsort,8368,34,13,107,39,895,1000000000,383972,8821,8368,1000000000,1000000000
335,data_tune,Unnamed: 0,insertion_sort,9999,0,0,39,39,10000,1000000000,9999,133616,99500,1000000000,1000000000
336,data_tune,总体盈亏,merge_sort,133616,27,18,125,39,10000,1000000000,23717302,133616,147370,1000000000,1000000000
337,data_tune,总体盈利,merge_sort,133616,27,18,126,39,10000,1000000000,23947492,133616,146942,1000000000,1000000000
338,data_tune,总体亏损,merge_sort,133616,32,21,131,39,10000,1000000000,26006960,133616,147042,1000000000,1000000000
339,data_tune,交易次数,merge_sort,133616,27,17,131,39,10000,1000000000,24047177,133616,146837,1000000000,1000000000
340,data_tune,盈利次数,merge_sort,133616,25,15,124,39,10000,1000000000,23747480,133616,146833,1000000000,1000000000
341,data_tune,亏损次数,merge_sort,133616,27,19,122,39,10000,1000000000,25255331,133616,146796,1000000000,1000000000
342,data_tune,交易天数,timsort,104194,7,6,60,39,10000,1000000000,2314891,133616,104194,1000000000,1000000000
343,data_tune,盈利天数,merge_sort,133616,27,18,124,39,10000,1000000000,20643656,133616,144935,1000000000,1000000000
344,data_tune,亏损天数,merge_sort,133616,29,20,128,39,10000,1000000000,26808860,133616,144743,1000000000,1000000000
345,data_tune,日均次数,merge_sort,133616,27,17,131,39,10000,1000000000,24047622,133616,146844,1000000000,1000000000
346,data_tune,日稳次数,merge_sort,133616,26,19,127,39,10000,1000000000,23533470,133616,146575,1000000000,1000000000
347,data_tune,交易费用,merge_sort,133616,27,17,131,39,10000,1000000000,24047177,133616,146837,1000000000,1000000000
348,data_tune,最大盈利,merge_sort,133616,21,16,112,39,10000,1000000000,21088208,133616,141765,1000000000,1000000000
349,data_tune,最大亏损,timsort,126108,32,15,125,39,10000,1000000000,15220218,133616,126108,1000000000,1000000000
350,data_tune,最大日盈,merge_sort,133616,26,18,128,39,10000,1000000000,26898195,133616,147082,1000000000,1000000000
351,data_tune,最大日亏,merge_sort,133616,29,18,119,39,10000,1000000000,26169537,133616,147685,1000000000,1000000000
352,data_tune,盈亏极比,merge_sort,133616,29,17,121,39,10000,1000000000,21722769,133616,142613,1000000000,1000000000
353,data_tune,盈利单均,merge_sort,133616,32,23,128,39,10000,1000000000,26340256,133616,146858,1000000000,1000000000
354,data_tune,亏损单均,merge_sort,133616,30,18,137,39,10000,1000000000,28225143,133616,146748,1000000000,1000000000
355,data_tune,盈利波动,merge_sort,133616,32,23,130,39,10000,1000000000,26257483,133616,146851,1000000000,1000000000
356,data_tune,亏损波动,merge_sort,133616,28,18,123,39,10000,1000000000,19207269,133616,147245,1000000000,1000000000
